institution,institution_type,vintage,vintage_approx,target_year,kind,indicator,value,low,high,unit,source_url,note
FPO,official,2026-07-31,true,2026,forecast,current_account_gdp,-0.1,-0.6,0.4,% of GDP,https://www.fpo.go.th/main/getattachment/Economic-report/Thailand-Economic-Projections/23912/2-PPT-%E0%B8%AA%E0%B8%A1%E0%B8%A1%E0%B8%95%E0%B8%B4%E0%B8%90%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%A8%E0%B8%A3%E0%B8%A9%E0%B8%90%E0%B8%81%E0%B8%B4%E0%B8%88%E0%B9%84%E0%B8%97%E0%B8%A2-%E0%B8%9B%E0%B8%B5-69-(%E0%B8%A3%E0%B8%AD%E0%B8%9A-%E0%B8%81-%E0%B8%84-69)_Press.pdf.aspx,FPO July 2026 round; ranges are FPO's published forecast bands; date approximate
FPO,official,2026-07-31,true,2026,forecast,headline_inflation,2.0,1.5,2.5,%,https://www.fpo.go.th/main/getattachment/Economic-report/Thailand-Economic-Projections/23912/2-PPT-%E0%B8%AA%E0%B8%A1%E0%B8%A1%E0%B8%95%E0%B8%B4%E0%B8%90%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%A8%E0%B8%A3%E0%B8%A9%E0%B8%90%E0%B8%81%E0%B8%B4%E0%B8%88%E0%B9%84%E0%B8%97%E0%B8%A2-%E0%B8%9B%E0%B8%B5-69-(%E0%B8%A3%E0%B8%AD%E0%B8%9A-%E0%B8%81-%E0%B8%84-69)_Press.pdf.aspx,FPO July 2026 round; ranges are FPO's published forecast bands; date approximate
FPO,official,2026-07-31,true,2026,forecast,core_inflation,1.2,0.7,1.7,%,https://www.fpo.go.th/main/getattachment/Economic-report/Thailand-Economic-Projections/23912/2-PPT-%E0%B8%AA%E0%B8%A1%E0%B8%A1%E0%B8%95%E0%B8%B4%E0%B8%90%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%A8%E0%B8%A3%E0%B8%A9%E0%B8%90%E0%B8%81%E0%B8%B4%E0%B8%88%E0%B9%84%E0%B8%97%E0%B8%A2-%E0%B8%9B%E0%B8%B5-69-(%E0%B8%A3%E0%B8%AD%E0%B8%9A-%E0%B8%81-%E0%B8%84-69)_Press.pdf.aspx,FPO July 2026 round; ranges are FPO's published forecast bands; date approximate
FPO,official,2026-04-30,true,2026,forecast,gdp_growth,1.6,,,%,https://www.fpo.go.th/main/getattachment/Economic-report/Thailand-Economic-Projections/23912/2-PPT-%E0%B8%AA%E0%B8%A1%E0%B8%A1%E0%B8%95%E0%B8%B4%E0%B8%90%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%A8%E0%B8%A3%E0%B8%A9%E0%B8%90%E0%B8%81%E0%B8%B4%E0%B8%88%E0%B9%84%E0%B8%97%E0%B8%A2-%E0%B8%9B%E0%B8%B5-69-(%E0%B8%A3%E0%B8%AD%E0%B8%9A-%E0%B8%81-%E0%B8%84-69)_Press.pdf.aspx,"FPO April 2026 round, as restated in the July 2026 table; date approximate"
FPO,official,2026-04-30,true,2026,forecast,private_consumption,2.3,,,%,https://www.fpo.go.th/main/getattachment/Economic-report/Thailand-Economic-Projections/23912/2-PPT-%E0%B8%AA%E0%B8%A1%E0%B8%A1%E0%B8%95%E0%B8%B4%E0%B8%90%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%A8%E0%B8%A3%E0%B8%A9%E0%B8%90%E0%B8%81%E0%B8%B4%E0%B8%88%E0%B9%84%E0%B8%97%E0%B8%A2-%E0%B8%9B%E0%B8%B5-69-(%E0%B8%A3%E0%B8%AD%E0%B8%9A-%E0%B8%81-%E0%B8%84-69)_Press.pdf.aspx,"FPO April 2026 round, as restated in the July 2026 table; date approximate"
FPO,official,2026-04-30,true,2026,forecast,public_consumption,1.3,,,%,https://www.fpo.go.th/main/getattachment/Economic-report/Thailand-Economic-Projections/23912/2-PPT-%E0%B8%AA%E0%B8%A1%E0%B8%A1%E0%B8%95%E0%B8%B4%E0%B8%90%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%A8%E0%B8%A3%E0%B8%A9%E0%B8%90%E0%B8%81%E0%B8%B4%E0%B8%88%E0%B9%84%E0%B8%97%E0%B8%A2-%E0%B8%9B%E0%B8%B5-69-(%E0%B8%A3%E0%B8%AD%E0%B8%9A-%E0%B8%81-%E0%B8%84-69)_Press.pdf.aspx,"FPO April 2026 round, as restated in the July 2026 table; date approximate"
FPO,official,2026-04-30,true,2026,forecast,private_investment,3.2,,,%,https://www.fpo.go.th/main/getattachment/Economic-report/Thailand-Economic-Projections/23912/2-PPT-%E0%B8%AA%E0%B8%A1%E0%B8%A1%E0%B8%95%E0%B8%B4%E0%B8%90%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%A8%E0%B8%A3%E0%B8%A9%E0%B8%90%E0%B8%81%E0%B8%B4%E0%B8%88%E0%B9%84%E0%B8%97%E0%B8%A2-%E0%B8%9B%E0%B8%B5-69-(%E0%B8%A3%E0%B8%AD%E0%B8%9A-%E0%B8%81-%E0%B8%84-69)_Press.pdf.aspx,"FPO April 2026 round, as restated in the July 2026 table; date approximate"
FPO,official,2026-04-30,true,2026,forecast,public_investment,1.7,,,%,https://www.fpo.go.th/main/getattachment/Economic-report/Thailand-Economic-Projections/23912/2-PPT-%E0%B8%AA%E0%B8%A1%E0%B8%A1%E0%B8%95%E0%B8%B4%E0%B8%90%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%A8%E0%B8%A3%E0%B8%A9%E0%B8%90%E0%B8%81%E0%B8%B4%E0%B8%88%E0%B9%84%E0%B8%97%E0%B8%A2-%E0%B8%9B%E0%B8%B5-69-(%E0%B8%A3%E0%B8%AD%E0%B8%9A-%E0%B8%81-%E0%B8%84-69)_Press.pdf.aspx,"FPO April 2026 round, as restated in the July 2026 table; date approximate"
FPO,official,2026-04-30,true,2026,forecast,exports_volume,2.4,,,%,https://www.fpo.go.th/main/getattachment/Economic-report/Thailand-Economic-Projections/23912/2-PPT-%E0%B8%AA%E0%B8%A1%E0%B8%A1%E0%B8%95%E0%B8%B4%E0%B8%90%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%A8%E0%B8%A3%E0%B8%A9%E0%B8%90%E0%B8%81%E0%B8%B4%E0%B8%88%E0%B9%84%E0%B8%97%E0%B8%A2-%E0%B8%9B%E0%B8%B5-69-(%E0%B8%A3%E0%B8%AD%E0%B8%9A-%E0%B8%81-%E0%B8%84-69)_Press.pdf.aspx,"FPO April 2026 round, as restated in the July 2026 table; date approximate"
FPO,official,2026-04-30,true,2026,forecast,imports_volume,6.8,,,%,https://www.fpo.go.th/main/getattachment/Economic-report/Thailand-Economic-Projections/23912/2-PPT-%E0%B8%AA%E0%B8%A1%E0%B8%A1%E0%B8%95%E0%B8%B4%E0%B8%90%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%A8%E0%B8%A3%E0%B8%A9%E0%B8%90%E0%B8%81%E0%B8%B4%E0%B8%88%E0%B9%84%E0%B8%97%E0%B8%A2-%E0%B8%9B%E0%B8%B5-69-(%E0%B8%A3%E0%B8%AD%E0%B8%9A-%E0%B8%81-%E0%B8%84-69)_Press.pdf.aspx,"FPO April 2026 round, as restated in the July 2026 table; date approximate"
FPO,official,2026-04-30,true,2026,forecast,trade_balance_usdbn,0.8,,,USD bn,https://www.fpo.go.th/main/getattachment/Economic-report/Thailand-Economic-Projections/23912/2-PPT-%E0%B8%AA%E0%B8%A1%E0%B8%A1%E0%B8%95%E0%B8%B4%E0%B8%90%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%A8%E0%B8%A3%E0%B8%A9%E0%B8%90%E0%B8%81%E0%B8%B4%E0%B8%88%E0%B9%84%E0%B8%97%E0%B8%A2-%E0%B8%9B%E0%B8%B5-69-(%E0%B8%A3%E0%B8%AD%E0%B8%9A-%E0%B8%81-%E0%B8%84-69)_Press.pdf.aspx,"FPO April 2026 round, as restated in the July 2026 table; date approximate"
FPO,official,2026-04-30,true,2026,forecast,exports_value,6.2,,,%,https://www.fpo.go.th/main/getattachment/Economic-report/Thailand-Economic-Projections/23912/2-PPT-%E0%B8%AA%E0%B8%A1%E0%B8%A1%E0%B8%95%E0%B8%B4%E0%B8%90%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%A8%E0%B8%A3%E0%B8%A9%E0%B8%90%E0%B8%81%E0%B8%B4%E0%B8%88%E0%B9%84%E0%B8%97%E0%B8%A2-%E0%B8%9B%E0%B8%B5-69-(%E0%B8%A3%E0%B8%AD%E0%B8%9A-%E0%B8%81-%E0%B8%84-69)_Press.pdf.aspx,"FPO April 2026 round, as restated in the July 2026 table; date approximate"
FPO,official,2026-04-30,true,2026,forecast,imports_value,13.9,,,%,https://www.fpo.go.th/main/getattachment/Economic-report/Thailand-Economic-Projections/23912/2-PPT-%E0%B8%AA%E0%B8%A1%E0%B8%A1%E0%B8%95%E0%B8%B4%E0%B8%90%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%A8%E0%B8%A3%E0%B8%A9%E0%B8%90%E0%B8%81%E0%B8%B4%E0%B8%88%E0%B9%84%E0%B8%97%E0%B8%A2-%E0%B8%9B%E0%B8%B5-69-(%E0%B8%A3%E0%B8%AD%E0%B8%9A-%E0%B8%81-%E0%B8%84-69)_Press.pdf.aspx,"FPO April 2026 round, as restated in the July 2026 table; date approximate"
FPO,official,2026-04-30,true,2026,forecast,current_account_usdbn,6.0,,,USD bn,https://www.fpo.go.th/main/getattachment/Economic-report/Thailand-Economic-Projections/23912/2-PPT-%E0%B8%AA%E0%B8%A1%E0%B8%A1%E0%B8%95%E0%B8%B4%E0%B8%90%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%A8%E0%B8%A3%E0%B8%A9%E0%B8%90%E0%B8%81%E0%B8%B4%E0%B8%88%E0%B9%84%E0%B8%97%E0%B8%A2-%E0%B8%9B%E0%B8%B5-69-(%E0%B8%A3%E0%B8%AD%E0%B8%9A-%E0%B8%81-%E0%B8%84-69)_Press.pdf.aspx,"FPO April 2026 round, as restated in the July 2026 table; date approximate"
FPO,official,2026-04-30,true,2026,forecast,current_account_gdp,1.0,,,% of GDP,https://www.fpo.go.th/main/getattachment/Economic-report/Thailand-Economic-Projections/23912/2-PPT-%E0%B8%AA%E0%B8%A1%E0%B8%A1%E0%B8%95%E0%B8%B4%E0%B8%90%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%A8%E0%B8%A3%E0%B8%A9%E0%B8%90%E0%B8%81%E0%B8%B4%E0%B8%88%E0%B9%84%E0%B8%97%E0%B8%A2-%E0%B8%9B%E0%B8%B5-69-(%E0%B8%A3%E0%B8%AD%E0%B8%9A-%E0%B8%81-%E0%B8%84-69)_Press.pdf.aspx,"FPO April 2026 round, as restated in the July 2026 table; date approximate"
FPO,official,2026-04-30,true,2026,forecast,headline_inflation,3.0,,,%,https://www.fpo.go.th/main/getattachment/Economic-report/Thailand-Economic-Projections/23912/2-PPT-%E0%B8%AA%E0%B8%A1%E0%B8%A1%E0%B8%95%E0%B8%B4%E0%B8%90%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%A8%E0%B8%A3%E0%B8%A9%E0%B8%90%E0%B8%81%E0%B8%B4%E0%B8%88%E0%B9%84%E0%B8%97%E0%B8%A2-%E0%B8%9B%E0%B8%B5-69-(%E0%B8%A3%E0%B8%AD%E0%B8%9A-%E0%B8%81-%E0%B8%84-69)_Press.pdf.aspx,"FPO April 2026 round, as restated in the July 2026 table; date approximate"
FPO,official,2026-04-30,true,2026,forecast,core_inflation,2.1,,,%,https://www.fpo.go.th/main/getattachment/Economic-report/Thailand-Economic-Projections/23912/2-PPT-%E0%B8%AA%E0%B8%A1%E0%B8%A1%E0%B8%95%E0%B8%B4%E0%B8%90%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%A8%E0%B8%A3%E0%B8%A9%E0%B8%90%E0%B8%81%E0%B8%B4%E0%B8%88%E0%B9%84%E0%B8%97%E0%B8%A2-%E0%B8%9B%E0%B8%B5-69-(%E0%B8%A3%E0%B8%AD%E0%B8%9A-%E0%B8%81-%E0%B8%84-69)_Press.pdf.aspx,"FPO April 2026 round, as restated in the July 2026 table; date approximate"
FPO,official,2026-07-31,true,2025,actual,gdp_growth,2.4,,,%,https://www.fpo.go.th/main/getattachment/Economic-report/Thailand-Economic-Projections/23912/2-PPT-%E0%B8%AA%E0%B8%A1%E0%B8%A1%E0%B8%95%E0%B8%B4%E0%B8%90%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%A8%E0%B8%A3%E0%B8%A9%E0%B8%90%E0%B8%81%E0%B8%B4%E0%B8%88%E0%B9%84%E0%B8%97%E0%B8%A2-%E0%B8%9B%E0%B8%B5-69-(%E0%B8%A3%E0%B8%AD%E0%B8%9A-%E0%B8%81-%E0%B8%84-69)_Press.pdf.aspx,2025 outturn as published by FPO
FPO,official,2026-07-31,true,2025,actual,private_consumption,2.7,,,%,https://www.fpo.go.th/main/getattachment/Economic-report/Thailand-Economic-Projections/23912/2-PPT-%E0%B8%AA%E0%B8%A1%E0%B8%A1%E0%B8%95%E0%B8%B4%E0%B8%90%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%A8%E0%B8%A3%E0%B8%A9%E0%B8%90%E0%B8%81%E0%B8%B4%E0%B8%88%E0%B9%84%E0%B8%97%E0%B8%A2-%E0%B8%9B%E0%B8%B5-69-(%E0%B8%A3%E0%B8%AD%E0%B8%9A-%E0%B8%81-%E0%B8%84-69)_Press.pdf.aspx,2025 outturn as published by FPO
FPO,official,2026-07-31,true,2025,actual,public_consumption,0.6,,,%,https://www.fpo.go.th/main/getattachment/Economic-report/Thailand-Economic-Projections/23912/2-PPT-%E0%B8%AA%E0%B8%A1%E0%B8%A1%E0%B8%95%E0%B8%B4%E0%B8%90%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%A8%E0%B8%A3%E0%B8%A9%E0%B8%90%E0%B8%81%E0%B8%B4%E0%B8%88%E0%B9%84%E0%B8%97%E0%B8%A2-%E0%B8%9B%E0%B8%B5-69-(%E0%B8%A3%E0%B8%AD%E0%B8%9A-%E0%B8%81-%E0%B8%84-69)_Press.pdf.aspx,2025 outturn as published by FPO
FPO,official,2026-07-31,true,2025,actual,private_investment,3.5,,,%,https://www.fpo.go.th/main/getattachment/Economic-report/Thailand-Economic-Projections/23912/2-PPT-%E0%B8%AA%E0%B8%A1%E0%B8%A1%E0%B8%95%E0%B8%B4%E0%B8%90%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%A8%E0%B8%A3%E0%B8%A9%E0%B8%90%E0%B8%81%E0%B8%B4%E0%B8%88%E0%B9%84%E0%B8%97%E0%B8%A2-%E0%B8%9B%E0%B8%B5-69-(%E0%B8%A3%E0%B8%AD%E0%B8%9A-%E0%B8%81-%E0%B8%84-69)_Press.pdf.aspx,2025 outturn as published by FPO
FPO,official,2026-07-31,true,2025,actual,public_investment,8.9,,,%,https://www.fpo.go.th/main/getattachment/Economic-report/Thailand-Economic-Projections/23912/2-PPT-%E0%B8%AA%E0%B8%A1%E0%B8%A1%E0%B8%95%E0%B8%B4%E0%B8%90%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%A8%E0%B8%A3%E0%B8%A9%E0%B8%90%E0%B8%81%E0%B8%B4%E0%B8%88%E0%B9%84%E0%B8%97%E0%B8%A2-%E0%B8%9B%E0%B8%B5-69-(%E0%B8%A3%E0%B8%AD%E0%B8%9A-%E0%B8%81-%E0%B8%84-69)_Press.pdf.aspx,2025 outturn as published by FPO
FPO,official,2026-07-31,true,2025,actual,exports_volume,9.3,,,%,https://www.fpo.go.th/main/getattachment/Economic-report/Thailand-Economic-Projections/23912/2-PPT-%E0%B8%AA%E0%B8%A1%E0%B8%A1%E0%B8%95%E0%B8%B4%E0%B8%90%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%A8%E0%B8%A3%E0%B8%A9%E0%B8%90%E0%B8%81%E0%B8%B4%E0%B8%88%E0%B9%84%E0%B8%97%E0%B8%A2-%E0%B8%9B%E0%B8%B5-69-(%E0%B8%A3%E0%B8%AD%E0%B8%9A-%E0%B8%81-%E0%B8%84-69)_Press.pdf.aspx,2025 outturn as published by FPO
FPO,official,2026-07-31,true,2025,actual,imports_volume,6.8,,,%,https://www.fpo.go.th/main/getattachment/Economic-report/Thailand-Economic-Projections/23912/2-PPT-%E0%B8%AA%E0%B8%A1%E0%B8%A1%E0%B8%95%E0%B8%B4%E0%B8%90%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%A8%E0%B8%A3%E0%B8%A9%E0%B8%90%E0%B8%81%E0%B8%B4%E0%B8%88%E0%B9%84%E0%B8%97%E0%B8%A2-%E0%B8%9B%E0%B8%B5-69-(%E0%B8%A3%E0%B8%AD%E0%B8%9A-%E0%B8%81-%E0%B8%84-69)_Press.pdf.aspx,2025 outturn as published by FPO
FPO,official,2026-07-31,true,2025,actual,trade_balance_usdbn,23.3,,,USD bn,https://www.fpo.go.th/main/getattachment/Economic-report/Thailand-Economic-Projections/23912/2-PPT-%E0%B8%AA%E0%B8%A1%E0%B8%A1%E0%B8%95%E0%B8%B4%E0%B8%90%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%A8%E0%B8%A3%E0%B8%A9%E0%B8%90%E0%B8%81%E0%B8%B4%E0%B8%88%E0%B9%84%E0%B8%97%E0%B8%A2-%E0%B8%9B%E0%B8%B5-69-(%E0%B8%A3%E0%B8%AD%E0%B8%9A-%E0%B8%81-%E0%B8%84-69)_Press.pdf.aspx,2025 outturn as published by FPO
FPO,official,2026-07-31,true,2025,actual,exports_value,12.7,,,%,https://www.fpo.go.th/main/getattachment/Economic-report/Thailand-Economic-Projections/23912/2-PPT-%E0%B8%AA%E0%B8%A1%E0%B8%A1%E0%B8%95%E0%B8%B4%E0%B8%90%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%A8%E0%B8%A3%E0%B8%A9%E0%B8%90%E0%B8%81%E0%B8%B4%E0%B8%88%E0%B9%84%E0%B8%97%E0%B8%A2-%E0%B8%9B%E0%B8%B5-69-(%E0%B8%A3%E0%B8%AD%E0%B8%9A-%E0%B8%81-%E0%B8%84-69)_Press.pdf.aspx,2025 outturn as published by FPO
FPO,official,2026-07-31,true,2025,actual,imports_value,13.0,,,%,https://www.fpo.go.th/main/getattachment/Economic-report/Thailand-Economic-Projections/23912/2-PPT-%E0%B8%AA%E0%B8%A1%E0%B8%A1%E0%B8%95%E0%B8%B4%E0%B8%90%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%A8%E0%B8%A3%E0%B8%A9%E0%B8%90%E0%B8%81%E0%B8%B4%E0%B8%88%E0%B9%84%E0%B8%97%E0%B8%A2-%E0%B8%9B%E0%B8%B5-69-(%E0%B8%A3%E0%B8%AD%E0%B8%9A-%E0%B8%81-%E0%B8%84-69)_Press.pdf.aspx,2025 outturn as published by FPO
FPO,official,2026-07-31,true,2025,actual,current_account_usdbn,15.9,,,USD bn,https://www.fpo.go.th/main/getattachment/Economic-report/Thailand-Economic-Projections/23912/2-PPT-%E0%B8%AA%E0%B8%A1%E0%B8%A1%E0%B8%95%E0%B8%B4%E0%B8%90%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%A8%E0%B8%A3%E0%B8%A9%E0%B8%90%E0%B8%81%E0%B8%B4%E0%B8%88%E0%B9%84%E0%B8%97%E0%B8%A2-%E0%B8%9B%E0%B8%B5-69-(%E0%B8%A3%E0%B8%AD%E0%B8%9A-%E0%B8%81-%E0%B8%84-69)_Press.pdf.aspx,2025 outturn as published by FPO
FPO,official,2026-07-31,true,2025,actual,current_account_gdp,1.5,,,% of GDP,https://www.fpo.go.th/main/getattachment/Economic-report/Thailand-Economic-Projections/23912/2-PPT-%E0%B8%AA%E0%B8%A1%E0%B8%A1%E0%B8%95%E0%B8%B4%E0%B8%90%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%A8%E0%B8%A3%E0%B8%A9%E0%B8%90%E0%B8%81%E0%B8%B4%E0%B8%88%E0%B9%84%E0%B8%97%E0%B8%A2-%E0%B8%9B%E0%B8%B5-69-(%E0%B8%A3%E0%B8%AD%E0%B8%9A-%E0%B8%81-%E0%B8%84-69)_Press.pdf.aspx,2025 outturn as published by FPO
FPO,official,2026-07-31,true,2025,actual,headline_inflation,-0.1,,,%,https://www.fpo.go.th/main/getattachment/Economic-report/Thailand-Economic-Projections/23912/2-PPT-%E0%B8%AA%E0%B8%A1%E0%B8%A1%E0%B8%95%E0%B8%B4%E0%B8%90%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%A8%E0%B8%A3%E0%B8%A9%E0%B8%90%E0%B8%81%E0%B8%B4%E0%B8%88%E0%B9%84%E0%B8%97%E0%B8%A2-%E0%B8%9B%E0%B8%B5-69-(%E0%B8%A3%E0%B8%AD%E0%B8%9A-%E0%B8%81-%E0%B8%84-69)_Press.pdf.aspx,2025 outturn as published by FPO
FPO,official,2026-07-31,true,2025,actual,core_inflation,0.8,,,%,https://www.fpo.go.th/main/getattachment/Economic-report/Thailand-Economic-Projections/23912/2-PPT-%E0%B8%AA%E0%B8%A1%E0%B8%A1%E0%B8%95%E0%B8%B4%E0%B8%90%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%A8%E0%B8%A3%E0%B8%A9%E0%B8%90%E0%B8%81%E0%B8%B4%E0%B8%88%E0%B9%84%E0%B8%97%E0%B8%A2-%E0%B8%9B%E0%B8%B5-69-(%E0%B8%A3%E0%B8%AD%E0%B8%9A-%E0%B8%81-%E0%B8%84-69)_Press.pdf.aspx,2025 outturn as published by FPO
SCB EIC,bank,2026-07-23,false,2026,forecast,gdp_growth,2.0,,,%,https://www.scbeic.com/th/detail/file/product/10148/hknouo53gw/SCB-EIC-Monthly-insight-20260723.pdf,SCB EIC Monthly insight 23 Jul 2026; export/import value on USD BOP basis
SCB EIC,bank,2026-07-23,false,2026,forecast,private_consumption,2.5,,,%,https://www.scbeic.com/th/detail/file/product/10148/hknouo53gw/SCB-EIC-Monthly-insight-20260723.pdf,SCB EIC Monthly insight 23 Jul 2026; export/import value on USD BOP basis
SCB EIC,bank,2026-07-23,false,2026,forecast,public_consumption,1.3,,,%,https://www.scbeic.com/th/detail/file/product/10148/hknouo53gw/SCB-EIC-Monthly-insight-20260723.pdf,SCB EIC Monthly insight 23 Jul 2026; export/import value on USD BOP basis
SCB EIC,bank,2026-07-23,false,2026,forecast,private_investment,4.4,,,%,https://www.scbeic.com/th/detail/file/product/10148/hknouo53gw/SCB-EIC-Monthly-insight-20260723.pdf,SCB EIC Monthly insight 23 Jul 2026; export/import value on USD BOP basis
SCB EIC,bank,2026-07-23,false,2026,forecast,public_investment,4.1,,,%,https://www.scbeic.com/th/detail/file/product/10148/hknouo53gw/SCB-EIC-Monthly-insight-20260723.pdf,SCB EIC Monthly insight 23 Jul 2026; export/import value on USD BOP basis
SCB EIC,bank,2026-07-23,false,2026,forecast,exports_value,10.0,,,%,https://www.scbeic.com/th/detail/file/product/10148/hknouo53gw/SCB-EIC-Monthly-insight-20260723.pdf,SCB EIC Monthly insight 23 Jul 2026; export/import value on USD BOP basis
SCB EIC,bank,2026-07-23,false,2026,forecast,imports_value,16.9,,,%,https://www.scbeic.com/th/detail/file/product/10148/hknouo53gw/SCB-EIC-Monthly-insight-20260723.pdf,SCB EIC Monthly insight 23 Jul 2026; export/import value on USD BOP basis
SCB EIC,bank,2026-07-23,false,2026,forecast,tourist_arrivals,32.5,,,million persons,https://www.scbeic.com/th/detail/file/product/10148/hknouo53gw/SCB-EIC-Monthly-insight-20260723.pdf,SCB EIC Monthly insight 23 Jul 2026; export/import value on USD BOP basis
SCB EIC,bank,2026-07-23,false,2026,forecast,headline_inflation,2.6,,,%,https://www.scbeic.com/th/detail/file/product/10148/hknouo53gw/SCB-EIC-Monthly-insight-20260723.pdf,SCB EIC Monthly insight 23 Jul 2026; export/import value on USD BOP basis
SCB EIC,bank,2026-07-23,false,2026,forecast,policy_rate,1.0,,,%,https://www.scbeic.com/th/detail/file/product/10148/hknouo53gw/SCB-EIC-Monthly-insight-20260723.pdf,SCB EIC Monthly insight 23 Jul 2026; export/import value on USD BOP basis
SCB EIC,bank,2026-07-23,false,2027,forecast,gdp_growth,1.9,,,%,https://www.scbeic.com/th/detail/file/product/10148/hknouo53gw/SCB-EIC-Monthly-insight-20260723.pdf,SCB EIC Monthly insight 23 Jul 2026; export/import value on USD BOP basis
SCB EIC,bank,2026-07-23,false,2027,forecast,private_consumption,1.4,,,%,https://www.scbeic.com/th/detail/file/product/10148/hknouo53gw/SCB-EIC-Monthly-insight-20260723.pdf,SCB EIC Monthly insight 23 Jul 2026; export/import value on USD BOP basis
SCB EIC,bank,2026-07-23,false,2027,forecast,public_consumption,1.0,,,%,https://www.scbeic.com/th/detail/file/product/10148/hknouo53gw/SCB-EIC-Monthly-insight-20260723.pdf,SCB EIC Monthly insight 23 Jul 2026; export/import value on USD BOP basis
SCB EIC,bank,2026-07-23,false,2027,forecast,private_investment,2.8,,,%,https://www.scbeic.com/th/detail/file/product/10148/hknouo53gw/SCB-EIC-Monthly-insight-20260723.pdf,SCB EIC Monthly insight 23 Jul 2026; export/import value on USD BOP basis
SCB EIC,bank,2026-07-23,false,2027,forecast,public_investment,1.8,,,%,https://www.scbeic.com/th/detail/file/product/10148/hknouo53gw/SCB-EIC-Monthly-insight-20260723.pdf,SCB EIC Monthly insight 23 Jul 2026; export/import value on USD BOP basis
SCB EIC,bank,2026-07-23,false,2027,forecast,exports_value,2.6,,,%,https://www.scbeic.com/th/detail/file/product/10148/hknouo53gw/SCB-EIC-Monthly-insight-20260723.pdf,SCB EIC Monthly insight 23 Jul 2026; export/import value on USD BOP basis
SCB EIC,bank,2026-07-23,false,2027,forecast,imports_value,1.1,,,%,https://www.scbeic.com/th/detail/file/product/10148/hknouo53gw/SCB-EIC-Monthly-insight-20260723.pdf,SCB EIC Monthly insight 23 Jul 2026; export/import value on USD BOP basis
SCB EIC,bank,2026-07-23,false,2027,forecast,tourist_arrivals,34.2,,,million persons,https://www.scbeic.com/th/detail/file/product/10148/hknouo53gw/SCB-EIC-Monthly-insight-20260723.pdf,SCB EIC Monthly insight 23 Jul 2026; export/import value on USD BOP basis
SCB EIC,bank,2026-07-23,false,2027,forecast,headline_inflation,0.8,,,%,https://www.scbeic.com/th/detail/file/product/10148/hknouo53gw/SCB-EIC-Monthly-insight-20260723.pdf,SCB EIC Monthly insight 23 Jul 2026; export/import value on USD BOP basis
SCB EIC,bank,2026-07-23,false,2027,forecast,policy_rate,0.75,,,%,https://www.scbeic.com/th/detail/file/product/10148/hknouo53gw/SCB-EIC-Monthly-insight-20260723.pdf,SCB EIC Monthly insight 23 Jul 2026; export/import value on USD BOP basis
SCB EIC,bank,2026-07-23,false,2025,actual,gdp_growth,2.4,,,%,https://www.scbeic.com/th/detail/file/product/10148/hknouo53gw/SCB-EIC-Monthly-insight-20260723.pdf,2025 outturn as published by SCB EIC
SCB EIC,bank,2026-07-23,false,2025,actual,private_consumption,2.7,,,%,https://www.scbeic.com/th/detail/file/product/10148/hknouo53gw/SCB-EIC-Monthly-insight-20260723.pdf,2025 outturn as published by SCB EIC
SCB EIC,bank,2026-07-23,false,2025,actual,public_consumption,0.6,,,%,https://www.scbeic.com/th/detail/file/product/10148/hknouo53gw/SCB-EIC-Monthly-insight-20260723.pdf,2025 outturn as published by SCB EIC
SCB EIC,bank,2026-07-23,false,2025,actual,private_investment,3.5,,,%,https://www.scbeic.com/th/detail/file/product/10148/hknouo53gw/SCB-EIC-Monthly-insight-20260723.pdf,2025 outturn as published by SCB EIC
